#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026349474.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349479.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349484.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026363867.1_early_growth_response_protein_1_[Ursus_arctos_horribilis]                                                   -          humanprotein         -            4.8e-21   76.3   5.0   8.4e-21   75.5   5.0   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026334904.1_protein_ZNF783_[Ursus_arctos_horribilis]                                                                    -          humanprotein         -              5e-21   76.2  10.3   1.3e-17   65.0   6.3   2.1   2   0   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026376214.1_zinc_finger_protein_GLIS2_isoform_X2_[Ursus_arctos_horribilis]                                              -          humanprotein         -              5e-21   76.2  23.3   4.3e-14   53.3  13.2   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026357590.1_DNA-binding_protein_Ikaros_isoform_X6_[Ursus_arctos_horribilis]                                             -          humanprotein         -            8.9e-21   75.4   7.8   1.8e-19   71.1   2.6   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026373207.1_vascular_endothelial_zinc_finger_1_isoform_X2_[Ursus_arctos_horribilis]                                     -          humanprotein         -            1.3e-20   74.8  22.6   3.2e-18   67.0  18.3   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026345868.1_zinc_finger_protein_444_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.3e-20   74.8  14.1   4.7e-11   43.3   4.0   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345869.1_zinc_finger_protein_444_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.3e-20   74.8  14.1   4.7e-11   43.3   4.0   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345870.1_zinc_finger_protein_444_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.3e-20   74.8  14.1   4.7e-11   43.3   4.0   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345867.1_zinc_finger_protein_444_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.9e-20   73.7  14.1   7.5e-11   42.6   4.1   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026360084.1_E3_SUMO-protein_ligase_EGR2_isoform_X2_[Ursus_arctos_horribilis]                                            -          humanprotein         -            3.8e-20   73.3   6.5   3.8e-20   73.3   6.5   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026360083.1_E3_SUMO-protein_ligase_EGR2_isoform_X1_[Ursus_arctos_horribilis]                                            -          humanprotein         -            4.6e-20   73.0   6.5   4.6e-20   73.0   6.5   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026352279.1_zinc_finger_protein_516_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            7.5e-20   72.3  33.8   5.3e-13   49.7  20.1   5.7   3   1   1   4   4   4   3 -
Ursus_arctos____carnivora_XP_026352354.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_ZIC_4_[Ursus_arctos_horribilis]                                    -          humanprotein         -              1e-19   71.9  13.5   3.3e-19   70.2  13.4   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026363070.1_transcription_factor_Sp4_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            1.7e-19   71.2   5.3     3e-19   70.4   5.3   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026358729.1_zinc_finger_protein_217,_partial_[Ursus_arctos_horribilis]                                                  -          humanprotein         -              2e-19   70.9  15.3   8.8e-09   35.8   3.7   3.4   3   0   0   3   3   3   3 -
Ursus_arctos____carnivora_XP_026370145.1_PR_domain_zinc_finger_protein_12_[Ursus_arctos_horribilis]                                                  -          humanprotein         -            2.3e-19   70.7   5.6   3.8e-19   70.0   5.6   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026361173.1_zinc_finger_and_BTB_domain-containing_protein_44_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -              3e-19   70.4   5.3   4.7e-19   69.7   5.3   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026367950.1_Wilms_tumor_protein_isoform_X1_[Ursus_arctos_horribilis]                                                    -          humanprotein         -            3.4e-19   70.2  13.8   7.4e-19   69.1  13.8   1.5   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026367952.1_Wilms_tumor_protein_isoform_X2_[Ursus_arctos_horribilis]                                                    -          humanprotein         -            3.8e-19   70.0  14.2     9e-19   68.8  14.1   1.5   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026361174.1_zinc_finger_and_BTB_domain-containing_protein_44_isoform_X2_[Ursus_arctos_horribilis]                       -          humanprotein         -            5.1e-19   69.6   5.7   8.1e-19   68.9   5.7   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026336574.1_Krueppel-like_factor_16,_partial_[Ursus_arctos_horribilis]                                                  -          humanprotein         -            5.3e-19   69.5   7.5   6.8e-19   69.2   7.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026357537.1_transcription_factor_Sp1_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            5.8e-19   69.4  10.2   1.3e-18   68.3  10.2   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026354974.1_zinc_finger_and_BTB_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            6.2e-19   69.3  30.6     7e-07   29.5  12.7   4.3   3   1   1   4   4   3   3 -
Ursus_arctos____carnivora_XP_026355039.1_zinc_finger_and_BTB_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            6.2e-19   69.3  30.6     7e-07   29.5  12.7   4.3   3   1   1   4   4   3   3 -
Ursus_arctos____carnivora_XP_026371100.1_transcriptional_repressor_protein_YY1_[Ursus_arctos_horribilis]                                             -          humanprotein         -            7.9e-19   69.0   9.1   2.5e-18   67.3   9.1   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026374793.1_early_growth_response_protein_3_[Ursus_arctos_horribilis]                                                   -          humanprotein         -              8e-19   69.0   7.5   1.2e-18   68.3   7.5   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026358582.1_transcriptional_activator_GLI3_isoform_X2_[Ursus_arctos_horribilis]                                         -          humanprotein         -            8.2e-19   68.9   9.5   1.6e-18   68.0   9.5   1.4   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026358573.1_transcriptional_activator_GLI3_isoform_X1_[Ursus_arctos_horribilis]                                         -          humanprotein         -            8.2e-19   68.9   9.5   1.6e-18   68.0   9.5   1.4   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026339310.1_lamin_tail_domain-containing_protein_1-like_[Ursus_arctos_horribilis]                                       -          humanprotein         -            9.2e-19   68.7   4.8   1.3e-18   68.2   4.8   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026340036.1_zinc_finger_protein_536-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -              1e-18   68.6  12.9   2.8e-09   37.4   0.1   3.9   3   1   0   3   3   3   2 -
Ursus_arctos____carnivora_XP_026365823.1_zinc_finger_protein_GLI2_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            1.2e-18   68.4  11.8   1.3e-18   68.2  10.5   1.7   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026363422.1_zinc_finger_protein_692_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.6e-18   68.0   9.7     3e-18   67.1   9.7   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026370766.1_Krueppel-like_factor_14_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.6e-18   68.0   7.4   1.6e-18   68.0   7.4   1.8   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026363421.1_zinc_finger_protein_692_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.6e-18   68.0   9.7     3e-18   67.1   9.7   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026363420.1_zinc_finger_protein_692_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.6e-18   68.0   9.7     3e-18   67.1   9.7   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026363419.1_zinc_finger_protein_692_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.6e-18   68.0   9.7     3e-18   67.1   9.7   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371561.1_myc-associated_zinc_finger_protein_isoform_X5_[Ursus_arctos_horribilis]                                     -          humanprotein         -            1.8e-18   67.8   8.9   1.8e-18   67.8   8.9   2.8   2   1   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026348323.1_transcription_factor_Sp3_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            3.5e-18   66.9   7.6   6.1e-18   66.0   7.6   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026350343.1_zinc_finger_protein_276_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.6e-18   66.8  10.2   5.4e-18   66.2  10.2   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026335981.1_transcription_factor_YY2_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            3.6e-18   66.8   9.2   1.4e-17   64.9   9.2   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026350344.1_zinc_finger_protein_276_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -              4e-18   66.6  10.0     4e-18   66.6  10.0   1.6   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026357599.1_DNA-binding_protein_Ikaros_isoform_X7_[Ursus_arctos_horribilis]                                             -          humanprotein         -            4.3e-18   66.5   8.9   8.1e-17   62.3   3.6   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026347813.1_zinc_finger_protein_Helios_isoform_X6_[Ursus_arctos_horribilis]                                             -          humanprotein         -            4.5e-18   66.5   9.3   7.8e-17   62.4   5.0   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026347812.1_zinc_finger_protein_Helios_isoform_X5_[Ursus_arctos_horribilis]                                             -          humanprotein         -            4.5e-18   66.5   9.3   7.9e-17   62.4   5.0   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026357582.1_DNA-binding_protein_Ikaros_isoform_X5_[Ursus_arctos_horribilis]                                             -          humanprotein         -            4.6e-18   66.4   8.9   8.4e-17   62.3   3.6   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026352278.1_zinc_finger_protein_516_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            4.6e-18   66.4  32.6   5.4e-13   49.7  20.0   5.7   3   1   1   4   4   4   3 -
Ursus_arctos____carnivora_XP_026346379.1_transcription_factor_Sp9_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            4.8e-18   66.4  11.6   4.8e-18   66.4  11.6   1.9   1   1   1   2   2   1   1 -
Ursus_arctos____carnivora_XP_026350342.1_zinc_finger_protein_276_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -              6e-18   66.1  10.2     6e-18   66.1  10.2   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026355971.1_zinc_finger_protein_GLI1_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            7.5e-18   65.7  10.0   7.5e-18   65.7  10.0   2.2   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026368822.1_transcription_factor_Sp2_[Ursus_arctos_horribilis]                                                          -          humanprotein         -            1.1e-17   65.1   3.7   1.8e-17   64.5   3.7   1.3   1   0   0   1   1   1   1 -
