#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026345172.1_zinc_finger_and_SCAN_domain-containing_protein_1_[Ursus_arctos_horribilis]                                  -          test1                -            5.5e-17   63.4  11.3   6.2e-13   50.0   1.5   3.0   3   0   0   3   3   2   2 -
Ursus_arctos____carnivora_XP_026350344.1_zinc_finger_protein_276_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -            5.8e-17   63.3  16.9   5.8e-17   63.3  16.9   2.0   1   1   1   2   2   1   1 -
Ursus_arctos____carnivora_XP_026373166.1_early_growth_response_protein_4_[Ursus_arctos_horribilis]                                                   -          test1                -            7.2e-17   63.0  15.6     1e-16   62.5  15.6   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026334472.1_Krueppel-like_factor_6_[Ursus_arctos_horribilis]                                                            -          test1                -            8.4e-17   62.8  10.2   1.1e-16   62.4  10.2   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026363425.1_zinc_finger_protein_692_isoform_X6_[Ursus_arctos_horribilis]                                                -          test1                -            1.2e-16   62.2  21.6   1.7e-16   61.8  14.8   1.9   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026369769.1_zinc_finger_and_BTB_domain-containing_protein_34_[Ursus_arctos_horribilis]                                  -          test1                -            1.4e-16   62.1   7.3   1.4e-16   62.1   7.3   2.0   1   1   1   2   2   1   1 -
Ursus_arctos____carnivora_XP_026340047.1_zinc_finger_protein_507_isoform_X6_[Ursus_arctos_horribilis]                                                -          test1                -              2e-16   61.5   4.1     2e-16   61.5   4.1   2.6   2   1   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026347878.1_Krueppel-like_factor_7_isoform_X2_[Ursus_arctos_horribilis]                                                 -          test1                -            2.2e-16   61.4  16.4   7.6e-16   59.6  16.4   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026363422.1_zinc_finger_protein_692_isoform_X4_[Ursus_arctos_horribilis]                                                -          test1                -            3.5e-16   60.7  21.2   4.2e-16   60.5  15.0   1.8   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026363424.1_zinc_finger_protein_692_isoform_X5_[Ursus_arctos_horribilis]                                                -          test1                -            3.6e-16   60.7  21.5   4.1e-16   60.5  15.1   1.8   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026363420.1_zinc_finger_protein_692_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -            3.6e-16   60.7  21.2   4.3e-16   60.4  15.0   1.8   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026363421.1_zinc_finger_protein_692_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -            3.6e-16   60.7  21.2   4.3e-16   60.4  15.0   1.8   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026363419.1_zinc_finger_protein_692_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -            3.7e-16   60.7  21.2   4.4e-16   60.4  15.0   1.8   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026374478.1_zinc_finger_protein_367_[Ursus_arctos_horribilis]                                                           -          test1                -            4.3e-16   60.4   5.1   4.3e-16   60.4   5.1   2.0   1   1   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026344146.1_zinc_finger_protein_580_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -            5.2e-16   60.2   9.5   6.6e-16   59.8   9.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026359711.1_zinc_finger_and_BTB_domain-containing_protein_46_[Ursus_arctos_horribilis]                                  -          test1                -            6.4e-16   59.9   9.6   1.1e-15   59.1   9.6   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026357297.1_Krueppel-like_factor_15_[Ursus_arctos_horribilis]                                                           -          test1                -            6.7e-16   59.8   8.8     1e-15   59.2   8.8   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026357298.1_Krueppel-like_factor_15_[Ursus_arctos_horribilis]                                                           -          test1                -            6.7e-16   59.8   8.8     1e-15   59.2   8.8   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026357299.1_Krueppel-like_factor_15_[Ursus_arctos_horribilis]                                                           -          test1                -            6.7e-16   59.8   8.8     1e-15   59.2   8.8   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026357300.1_Krueppel-like_factor_15_[Ursus_arctos_horribilis]                                                           -          test1                -            6.7e-16   59.8   8.8     1e-15   59.2   8.8   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026357301.1_Krueppel-like_factor_15_[Ursus_arctos_horribilis]                                                           -          test1                -            6.7e-16   59.8   8.8     1e-15   59.2   8.8   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344142.1_zinc_finger_protein_580_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -            7.3e-16   59.7   9.5   9.3e-16   59.3   9.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344145.1_zinc_finger_protein_580_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -            7.3e-16   59.7   9.5   9.3e-16   59.3   9.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344141.1_zinc_finger_protein_580_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -              8e-16   59.6   9.5     1e-15   59.2   9.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026360739.1_zinc_finger_protein_PLAGL1_isoform_X2_[Ursus_arctos_horribilis]                                             -          test1                -              1e-15   59.2  23.8   3.4e-10   41.0   6.3   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340216.1_zinc_finger_and_BTB_domain-containing_protein_32_isoform_X3_[Ursus_arctos_horribilis]                       -          test1                -            1.3e-15   58.9   2.9   1.5e-15   58.6   2.9   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026364056.1_zinc_finger_protein_705D-like_[Ursus_arctos_horribilis]                                                     -          test1                -            1.3e-15   58.9   0.2   1.9e-15   58.3   0.2   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026359043.1_zinc_finger_protein_PLAGL2_isoform_X2_[Ursus_arctos_horribilis]                                             -          test1                -            1.8e-15   58.4  23.6   1.2e-14   55.7  23.8   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026340215.1_zinc_finger_and_BTB_domain-containing_protein_32_isoform_X2_[Ursus_arctos_horribilis]                       -          test1                -            1.9e-15   58.4   2.9   2.2e-15   58.1   2.9   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026350342.1_zinc_finger_protein_276_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -            1.9e-15   58.3  24.9   9.6e-15   56.0  24.6   2.0   1   1   1   2   2   1   1 -
Ursus_arctos____carnivora_XP_026350343.1_zinc_finger_protein_276_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -              2e-15   58.2  24.9   9.2e-15   56.1  24.7   1.8   1   1   1   2   2   1   1 -
Ursus_arctos____carnivora_XP_026337265.1_zinc_finger_protein_653_[Ursus_arctos_horribilis]                                                           -          test1                -            2.1e-15   58.2  14.6   4.3e-15   57.1  14.6   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026358776.1_transcription_factor_Ovo-like_2_[Ursus_arctos_horribilis]                                                   -          test1                -            2.6e-15   57.9  13.4   4.4e-15   57.1  13.2   1.4   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026357562.1_zinc_finger_protein_740_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -            3.4e-15   57.5   5.3   4.6e-15   57.1   5.3   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026372570.1_zinc_finger_and_BTB_domain-containing_protein_8B_[Ursus_arctos_horribilis]                                  -          test1                -            6.2e-15   56.6   6.1   6.2e-15   56.6   6.1   1.8   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026372242.1_zinc_finger_protein_PLAG1_isoform_X2_[Ursus_arctos_horribilis]                                              -          test1                -              8e-15   56.2  23.7   5.4e-14   53.5  23.7   1.9   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026338989.1_putative_transcription_factor_Ovo-like_1_isoform_X1_[Ursus_arctos_horribilis]                               -          test1                -            9.6e-15   56.0  12.5   1.5e-14   55.4  12.5   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026340214.1_zinc_finger_and_BTB_domain-containing_protein_32_isoform_X1_[Ursus_arctos_horribilis]                       -          test1                -            9.7e-15   56.0   3.5   1.5e-14   55.4   3.5   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026347877.1_Krueppel-like_factor_7_isoform_X1_[Ursus_arctos_horribilis]                                                 -          test1                -            1.2e-14   55.7  16.5   5.8e-14   53.4  15.9   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026362686.1_zinc_finger_protein_131_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -            2.3e-14   54.7  29.8   7.4e-10   39.9  16.6   2.7   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026362003.1_LOW_QUALITY_PROTEIN:_zinc_finger_and_BTB_domain-containing_protein_5_[Ursus_arctos_horribilis]              -          test1                -            2.4e-14   54.7   3.3   2.4e-14   54.7   3.3   2.3   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026361373.1_histone_H4_transcription_factor_[Ursus_arctos_horribilis]                                                   -          test1                -            2.9e-14   54.4  37.6   1.1e-13   52.6  37.3   2.0   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026376612.1_LOW_QUALITY_PROTEIN:_zinc_finger_and_BTB_domain-containing_protein_4_[Ursus_arctos_horribilis]              -          test1                -            2.9e-14   54.4  40.9   1.5e-13   52.1   5.0   3.5   4   0   0   4   4   3   2 -
Ursus_arctos____carnivora_XP_026350111.1_zinc_finger_protein_Pegasus_[Ursus_arctos_horribilis]                                                       -          test1                -              5e-14   53.6  16.7   5.2e-14   53.6   5.0   2.3   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026350112.1_zinc_finger_protein_Pegasus_[Ursus_arctos_horribilis]                                                       -          test1                -              5e-14   53.6  16.7   5.2e-14   53.6   5.0   2.3   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026357560.1_zinc_finger_protein_740_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -              6e-14   53.4   7.7     6e-14   53.4   7.7   1.8   1   1   1   2   2   1   1 -
Ursus_arctos____carnivora_XP_026342793.1_E3_ubiquitin-protein_ligase_ZFP91_isoform_X2_[Ursus_arctos_horribilis]                                      -          test1                -            6.6e-14   53.2  11.9   6.6e-14   53.2  11.9   2.8   1   1   2   3   3   1   1 -
Ursus_arctos____carnivora_XP_026342792.1_E3_ubiquitin-protein_ligase_ZFP91_isoform_X1_[Ursus_arctos_horribilis]                                      -          test1                -            6.6e-14   53.2  11.9   6.6e-14   53.2  11.9   2.7   1   1   1   2   2   1   1 -
Ursus_arctos____carnivora_XP_026367280.1_zinc_finger_protein_40_[Ursus_arctos_horribilis]                                                            -          test1                -            7.1e-14   53.1  18.5   2.8e-10   41.2   2.7   6.8   6   1   0   7   7   2   2 -
